Date,Rate,High (est),Low (est)
2010-09-06,283.75991821289,284.92007446289,282.55899047852
2010-09-07,284.62231445312,288.01373291016,283.57266235352
2010-09-08,286.53472900391,288.95809936523,286.67141723633
2010-09-09,286.64916992188,287.7087097168,284.13342285156
2010-09-10,284.24914550781,284.40621948242,283.11624145508
2010-09-12,283.77947998047,283.80490112305,282.65802001953
2010-09-13,283.77947998047,283.80490112305,282.65802001953
2010-09-14,282.7463684082,284.13217163086,281.63037109375
2010-09-15,280.9333190918,281.81170654297,280.45523071289
2010-09-16,281.6591796875,282.22668457031,281.34014892578
2010-09-17,282.65075683594,282.42803955078,281.81039428711
2010-09-19,281.93154907227,281.89990234375,280.62026977539
2010-09-20,281.93154907227,281.89990234375,280.62026977539
2010-09-21,280.19439697266,280.47744750977,279.30889892578
2010-09-22,279.70889282227,279.8171081543,278.17416381836
2010-09-23,278.86764526367,280.85687255859,277.45440673828
2010-09-24,278.75598144531,279.84265136719,276.86932373047
2010-09-26,277.07611083984,277.28677368164,276.25784301758
2010-09-27,277.07611083984,277.28677368164,276.25784301758
2010-09-28,276.85797119141,278.17333984375,276.2741394043
2010-09-29,276.53454589844,277.02700805664,275.86254882812
2010-09-30,277.00399780273,277.55770874023,276.09930419922
2010-10-01,275.75262451172,276.03961181641,272.95394897461
2010-10-03,272.01211547852,273.88046264648,272.11700439453
2010-10-04,272.01211547852,273.88046264648,272.11700439453
2010-10-05,273.26303100586,273.62619018555,269.2653503418
2010-10-06,269.48510742188,270.48220825195,269.55166625977
2010-10-07,270.54943847656,274.04647827148,270.91192626953
2010-10-08,273.97698974609,275.46850585938,273.21258544922
2010-10-10,273.86325073242,274.22579956055,273.41485595703
2010-10-11,273.86325073242,274.22579956055,273.41485595703
2010-10-12,273.20425415039,274.41848754883,272.12780761719
2010-10-13,273.77355957031,273.60879516602,272.13293457031
2010-10-14,271.83081054688,273.41928100586,270.80068969727
2010-10-15,274.13702392578,274.80969238281,273.53884887695
2010-10-17,273.93835449219,277.06359863281,272.94195556641
2010-10-18,273.93835449219,277.06359863281,272.94195556641
2010-10-19,275.13690185547,277.86730957031,275.06683349609
2010-10-20,277.3923034668,277.46029663086,275.56457519531
2010-10-21,275.99591064453,276.10998535156,274.12216186523
2010-10-22,274.70599365234,275.79940795898,274.29043579102
2010-10-24,274.69848632812,274.54150390625,272.58648681641
2010-10-25,274.69848632812,274.54150390625,272.58648681641
2010-10-26,272.98089599609,274.91143798828,271.80825805664
2010-10-27,274.23107910156,275.62814331055,273.22305297852
2010-10-28,274.73510742188,275.07403564453,272.64489746094
2010-10-29,274.73510742188,273.568359375,271.36483764648
2010-10-31,271.01849365234,270.8200378418,269.3186340332
2010-11-01,271.01849365234,270.8200378418,269.3186340332
2010-11-02,270.20562744141,270.53744506836,270.30975341797
2010-11-03,270.61547851562,272.38632202148,269.69039916992
2010-11-04,271.78076171875,271.90533447266,271.84439086914
2010-11-05,272.39486694336,274.1930847168,271.30944824219
2010-11-07,274.0696105957,274.96041870117,273.21627807617
2010-11-08,274.0696105957,274.96041870117,273.21627807617
2010-11-09,274.521484375,275.86254882812,273.36108398438
2010-11-10,273.09912109375,274.15692138672,272.61795043945
2010-11-11,274.24508666992,276.45941162109,273.35412597656
2010-11-12,276.87426757812,277.76419067383,275.79843139648
2010-11-14,275.89038085938,276.40576171875,274.88558959961
2010-11-15,275.89038085938,276.40576171875,274.88558959961
2010-11-16,276.8984375,277.44976806641,275.49389648438
2010-11-17,275.85461425781,278.51986694336,276.26583862305
2010-11-18,276.09481811523,276.2268371582,274.56127929688
2010-11-19,273.5827331543,274.38519287109,273.50744628906
2010-11-21,273.74685668945,274.18850708008,272.72351074219
2010-11-22,273.74685668945,274.18850708008,272.72351074219
2010-11-23,274.4596862793,275.91058349609,273.23840332031
2010-11-24,275.46417236328,275.81900024414,274.29483032227
2010-11-25,275.48022460938,277.23587036133,274.6435546875
2010-11-26,277.14636230469,280.62115478516,274.88885498047
2010-11-28,278.7926940918,283.03909301758,278.92874145508
2010-11-29,278.7926940918,283.03909301758,278.92874145508
2010-11-30,283.88348388672,284.17611694336,282.20504760742
2010-12-01,280.39495849609,280.69400024414,278.78112792969
2010-12-02,279.1930847168,279.47479248047,277.64932250977
2010-12-03,277.16543579102,277.84814453125,277.44561767578
2010-12-05,277.02648925781,280.28726196289,275.91021728516
2010-12-06,277.02648925781,280.28726196289,275.91021728516
2010-12-07,277.37768554688,278.67959594727,277.5530090332
2010-12-08,278.42971801758,279.33224487305,277.22076416016
2010-12-09,275.84240722656,278.14300537109,275.64016723633
2010-12-10,276.49404907227,278.45748901367,276.62371826172
2010-12-12,276.95513916016,278.41790771484,276.56442260742
2010-12-13,276.95513916016,278.41790771484,276.56442260742
2010-12-14,276.69723510742,276.45666503906,276.3473815918
2010-12-15,273.87268066406,275.29165649414,274.14047241211
2010-12-16,275.17852783203,274.62225341797,273.49520874023
2010-12-17,273.35198974609,273.54571533203,273.38677978516
2010-12-19,272.27847290039,276.88562011719,271.3515625
2010-12-20,272.27847290039,276.88562011719,271.3515625
2010-12-21,276.61972045898,276.81207275391,275.33728027344
2010-12-22,276.10806274414,276.18273925781,275.85571289062
2010-12-23,275.76528930664,278.3327331543,274.39041137695
2010-12-24,277.45541381836,278.9436340332,276.31631469727
2010-12-26,277.21243286133,278.5546875,277.62048339844
2010-12-27,277.21243286133,278.5546875,277.62048339844
2010-12-28,277.8268737793,279.05694580078,278.01895141602
2010-12-29,278.92065429688,279.0661315918,277.66448974609
2010-12-30,277.14669799805,279.59860229492,278.22592163086
2010-12-31,279.00665283203,279.12817382812,277.65621948242
2011-01-02,276.66906738281,278.33810424805,277.09762573242
2011-01-03,276.66906738281,278.33810424805,277.09762573242
2011-01-04,277.07431030273,277.61868286133,275.62957763672
2011-01-05,274.45416259766,276.22198486328,274.43273925781
2011-01-06,275.57034301758,276.26300048828,274.49688720703
2011-01-07,276.07019042969,277.3205871582,275.50555419922
2011-01-09,276.31561279297,280.34820556641,277.06848144531
2011-01-10,276.31561279297,280.34820556641,277.06848144531
2011-01-11,279.3948059082,279.43814086914,277.91339111328
2011-01-12,277.77920532227,277.64163208008,275.80303955078
2011-01-13,274.55331420898,274.99575805664,274.58938598633
2011-01-14,274.30294799805,276.22232055664,274.56121826172
2011-01-16,275.74026489258,275.9128112793,274.51843261719
2011-01-17,275.74026489258,275.9128112793,274.51843261719
2011-01-18,274.16677856445,274.41076660156,271.73971557617
2011-01-19,272.68594360352,272.79904174805,271.81784057617
2011-01-20,272.40441894531,276.15600585938,272.42987060547
2011-01-21,275.09762573242,275.55688476562,273.49197387695
2011-01-23,273.87503051758,275.37017822266,273.98458862305
2011-01-24,273.87503051758,275.37017822266,273.98458862305
2011-01-25,274.53201293945,275.15612792969,273.48861694336
2011-01-26,275.1994934082,275.09246826172,273.62515258789
2011-01-27,273.33798217773,274.52319335938,271.65930175781
2011-01-28,271.56582641602,272.94638061523,270.8576965332
2011-01-30,272.3645324707,273.77978515625,272.17651367188
2011-01-31,272.3645324707,273.77978515625,272.17651367188
2011-02-01,272.28845214844,272.91790771484,270.45889282227
2011-02-02,270.52703857422,269.75924682617,269.21691894531
2011-02-03,268.64724731445,269.65557861328,268.18276977539
2011-02-04,267.79025268555,269.45532226562,267.94317626953
2011-02-06,267.95626831055,269.48483276367,267.63595581055
2011-02-07,267.95626831055,269.48483276367,267.63595581055
2011-02-08,267.14965820312,268.41320800781,267.81805419922
2011-02-09,268.88696289062,271.07153320312,269.31625366211
2011-02-10,271.48364257812,273.12237548828,270.00534057617
2011-02-11,272.52819824219,273.30453491211,271.5458984375
2011-02-13,270.37652587891,272.31335449219,269.53845214844
2011-02-14,270.37652587891,272.31335449219,269.53845214844
2011-02-15,270.45755004883,271.89263916016,270.61517333984
2011-02-16,271.07800292969,271.04650878906,270.16537475586
2011-02-17,270.06771850586,270.07485961914,269.21820068359
2011-02-18,269.31826782227,270.53866577148,268.53695678711
2011-02-20,268.9211730957,271.15753173828,268.99340820312
2011-02-21,268.9211730957,271.15753173828,268.99340820312
2011-02-22,269.4596862793,272.84533691406,269.94110107422
2011-02-23,271.05410766602,272.55200195312,272.75735473633
2011-02-24,273.87719726562,275.01028442383,272.87048339844
2011-02-25,272.08779907227,273.02673339844,272.15112304688
2011-02-27,272.22909545898,272.41061401367,270.48556518555
2011-02-28,272.22909545898,272.41061401367,270.48556518555
2011-03-01,270.79098510742,272.60943603516,269.88238525391
2011-03-02,271.53912353516,273.3108215332,270.32806396484
2011-03-03,271.31289672852,271.00424194336,271.31198120117
2011-03-04,271.70953369141,272.49652099609,271.11901855469
2011-03-06,271.26586914062,271.80725097656,271.09268188477
2011-03-07,271.26586914062,271.80725097656,271.09268188477
2011-03-08,271.04016113281,273.31225585938,269.4460144043
2011-03-09,272.3166809082,272.87091064453,270.00500488281
2011-03-10,271.98287963867,273.49978637695,270.60562133789
2011-03-11,273.37594604492,273.87387084961,272.23776245117
2011-03-13,272.43463134766,272.8903503418,272.01049804688
2011-03-14,272.43463134766,272.8903503418,272.01049804688
2011-03-15,271.4323425293,274.07150268555,271.46215820312
2011-03-16,273.72412109375,274.18075561523,272.87362670898
2011-03-17,272.51773071289,274.12704467773,273.46536254883
2011-03-18,273.69808959961,273.68069458008,272.48422241211
2011-03-20,271.94659423828,271.82708740234,270.71704101562
2011-03-21,271.94659423828,271.82708740234,270.71704101562
2011-03-22,271.4748840332,271.1789855957,269.97219848633
2011-03-23,269.91683959961,269.75881958008,268.94375610352
2011-03-24,268.70449829102,268.96154785156,266.9953918457
2011-03-25,266.31900024414,266.50952148438,265.60592651367
2011-03-27,266.04577636719,267.0602722168,265.88565063477
2011-03-28,266.04577636719,267.0602722168,265.88565063477
2011-03-29,267.36032104492,267.70083618164,266.87045288086
2011-03-30,267.4201965332,267.3356628418,266.70059204102
2011-03-31,265.7346496582,266.29675292969,265.40374755859
2011-04-01,265.39050292969,265.72430419922,264.94003295898
2011-04-03,265.08029174805,266.59378051758,264.85360717773
2011-04-04,265.08029174805,266.59378051758,264.85360717773
2011-04-05,264.60760498047,265.25674438477,263.96243286133
2011-04-06,263.49392700195,263.44152832031,263.39651489258
2011-04-07,263.71170043945,264.57220458984,263.69815063477
2011-04-08,263.94451904297,264.10726928711,263.29852294922
2011-04-10,263.2834777832,265.22930908203,263.240234375
2011-04-11,263.2834777832,265.22930908203,263.240234375
2011-04-12,263.93984985352,266.68487548828,265.39886474609
2011-04-13,266.30767822266,266.70233154297,265.70257568359
2011-04-14,266.2834777832,267.31036376953,265.59643554688
2011-04-15,267.016,270.16,263.91
2011-04-17,266.62536621094,268.27404785156,266.08456420898
2011-04-18,266.62536621094,268.27404785156,266.08456420898
2011-04-19,267.69458007812,268.06848144531,265.55673217773
2011-04-20,265.29501342773,265.37545776367,263.51449584961
2011-04-21,264.02416992188,264.16055297852,263.41381835938
2011-04-22,263.99826049805,264.7477722168,263.81207275391
2011-04-24,264.22592163086,264.9772644043,263.93460083008
2011-04-25,264.22592163086,264.9772644043,263.93460083008
2011-04-26,265.00177001953,265.31527709961,264.29742431641
2011-04-27,264.53005981445,264.56854248047,264.29443359375
2011-04-28,264.1481628418,264.41638183594,263.50173950195
2011-04-29,263.70477294922,263.95733642578,263.95272827148
2011-05-01,263.67333984375,264.37612915039,263.52026367188
2011-05-02,263.67333984375,264.37612915039,263.52026367188
2011-05-03,263.77505493164,265.39254760742,263.75964355469
2011-05-04,265.42660522461,265.63610839844,263.97085571289
2011-05-05,265.4377746582,265.62750244141,264.42810058594
2011-05-06,265.9006652832,264.78884887695,264.18588256836
2011-05-08,264.03720092773,265.66955566406,263.65344238281
2011-05-09,264.03720092773,265.66955566406,263.65344238281
2011-05-10,264.40484619141,264.91369628906,263.58441162109
2011-05-11,263.44915771484,264.943359375,263.13513183594
2011-05-12,265.27682495117,267.03958129883,264.63000488281
2011-05-13,266.14932250977,268.71350097656,266.6379699707
2011-05-15,268.28375244141,268.18881225586,267.36944580078
2011-05-16,268.28375244141,268.18881225586,267.36944580078
2011-05-17,267.68701171875,268.28546142578,267.27728271484
2011-05-18,267.4723815918,269.5163269043,266.68667602539
2011-05-19,268.45333862305,268.21850585938,267.17785644531
2011-05-20,267.11141967773,268.78466796875,266.16558837891
2011-05-22,268.30575561523,270.43646240234,268.31854248047
2011-05-23,268.30575561523,270.43646240234,268.31854248047
2011-05-24,270.62689208984,270.50567626953,268.78283691406
2011-05-25,269.34735107422,270.40664672852,268.61288452148
2011-05-26,269.85266113281,269.83905029297,268.71499633789
2011-05-27,269.20248413086,269.20034790039,267.78228759766
2011-05-29,267.54644775391,268.19912719727,266.62661743164
2011-05-30,267.54644775391,268.19912719727,266.62661743164
2011-05-31,267.99960327148,267.91955566406,266.26187133789
2011-06-01,266.38293457031,266.19375610352,265.7336730957
2011-06-02,266.27075195312,266.43643188477,265.62094116211
2011-06-03,265.21032714844,265.56967163086,264.67065429688
2011-06-05,263.76107788086,265.97094726562,263.66781616211
2011-06-06,263.76107788086,265.97094726562,263.66781616211
2011-06-07,265.73141479492,265.68872070312,264.95260620117
2011-06-08,264.84756469727,265.55236816406,264.65707397461
2011-06-09,265.14221191406,264.63049316406,264.35266113281
2011-06-10,264.14190673828,265.59182739258,263.0422668457
2011-06-12,265.43978881836,265.47570800781,264.53302001953
2011-06-13,265.43978881836,265.47570800781,264.53302001953
2011-06-14,264.66561889648,264.86996459961,264.51501464844
2011-06-15,264.73904418945,266.06039428711,264.54354858398
2011-06-16,266.05401611328,269.22698974609,265.14819335938
2011-06-17,268.7463684082,269.01119995117,267.78314208984
2011-06-19,267.84567260742,269.26516723633,267.53381347656
2011-06-20,267.84567260742,269.26516723633,267.53381347656
2011-06-21,267.75637817383,267.87350463867,266.51782226562
2011-06-22,267.19683837891,267.50942993164,266.65417480469
2011-06-23,266.69052124023,269.08782958984,266.74215698242
2011-06-24,268.90420532227,269.58477783203,268.1506652832
2011-06-26,268.27746582031,268.91171264648,268.15704345703
2011-06-27,268.27746582031,268.91171264648,268.15704345703
2011-06-28,268.03918457031,269.60003662109,268.25405883789
2011-06-29,268.11972045898,268.30456542969,265.13421630859
2011-06-30,265.06530761719,265.84692382812,265.08999633789
2011-07-01,265.48272705078,265.31643676758,264.44790649414
2011-07-03,264.49633789062,264.13919067383,263.34893798828
2011-07-04,264.49633789062,264.13919067383,263.34893798828
2011-07-05,263.23602294922,264.68759155273,263.04684448242
2011-07-06,264.22253417969,265.39392089844,264.2314453125
2011-07-07,264.15960693359,263.48727416992,261.88012695312
2011-07-08,262.22421264648,264.33840942383,262.08779907227
2011-07-10,263.53088378906,266.69927978516,263.53225708008
2011-07-11,263.53088378906,266.69927978516,263.53225708008
2011-07-12,267.17864990234,269.69714355469,266.98974609375
2011-07-13,268.79180908203,268.81390380859,266.92401123047
2011-07-14,267.1344909668,269.64495849609,266.99688720703
